Event	ID	Name			Wwise Object Path	Notes
	208310577	Play_Wormhole			\Default Work Unit\Play_Wormhole	
	301007570	Play_BoxThud			\Default Work Unit\Play_BoxThud	
	589943719	Resume_Audio			\Default Work Unit\Resume_Audio	
	631525614	Play_WormholeExplosion			\Default Work Unit\Play_WormholeExplosion	
	714949245	Play_AnnouncerOutstanding			\Default Work Unit\Play_AnnouncerOutstanding	
	740603203	Stop_VacuumLoop			\Default Work Unit\Stop_VacuumLoop	
	762239356	Play_BoxHit			\Default Work Unit\Play_BoxHit	
	843996146	Play_BoxBreak			\Default Work Unit\Play_BoxBreak	
	852948253	Play_NextStage			\Default Work Unit\Play_NextStage	
	989180208	Play_Swing			\Default Work Unit\Play_Swing	
	1424032314	Play_VacuumEnd			\Default Work Unit\Play_VacuumEnd	
	2165590428	Play_CollectStereo			\Default Work Unit\Play_CollectStereo	
	2423607242	Play_AnnouncerGreat			\Default Work Unit\Play_AnnouncerGreat	
	2614288908	Play_AnnouncerSuper			\Default Work Unit\Play_AnnouncerSuper	
	2971166468	Play_SmokeCloud			\Default Work Unit\Play_SmokeCloud	
	3372131670	Play_AnnouncerFinish			\Default Work Unit\Play_AnnouncerFinish	
	3391790366	Play_AnnouncerSensational			\Default Work Unit\Play_AnnouncerSensational	
	3537388541	Play_VacuumLoop			\Default Work Unit\Play_VacuumLoop	
	3785866374	Stop_Audio			\Default Work Unit\Stop_Audio	
	3854155799	Play_Footsteps			\Default Work Unit\Play_Footsteps	
	4030404899	Play_Explosion			\Default Work Unit\Play_Explosion	
	4062468796	Fade_Audio			\Default Work Unit\Fade_Audio	
	4122976862	Pause_Audio			\Default Work Unit\Pause_Audio	
	4163428053	Play_CollectMono			\Default Work Unit\Play_CollectMono	

Game Parameter	ID	Name			Wwise Object Path	Notes
	2333396925	Combo			\Default Work Unit\Combo	

Audio Bus	ID	Name			Wwise Object Path	Notes
	1751072860	Special FX			\Default Work Unit\Special FX	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	291935303	CollectStereo	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\CollectStereo_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\TrashCollect\CollectStereo		75244
	310359424	SPLC-1333_FX_Oneshot_Wood_Hit_Smashing	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\WoodBreak\SPLC-1333_FX_Oneshot_Wood_Hit_Smashing_151B07DB.wem		\Actor-Mixer Hierarchy\Default Work Unit\WoodBreak\SPLC-1333_FX_Oneshot_Wood_Hit_Smashing		352320
	320509478	Cement1	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Character\Footsteps\Cement1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Cement1		90032
	371522550	Swing3	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Swing\Swing3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Swing\Swing3		168064
	387298748	CollectMono	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\CollectMono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\TrashCollect\CollectMono		69064
	396465836	Smoke1	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\SmokeCloud\Smoke1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SmokeCloud\Smoke1		529264
	407245434	ESM_Builder_Game_Wood_Break_Large_3_Organic_Smash_Crash_Crumble_Drop_Splatter_Particle_Hit_Stab_Impact	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\ESM_Builder_Game_Wood_Break_Large_3_Organic_Smash_Crash_Crumble_Drop_Splatter_Particle_Hit_Stab_Impact_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WoodBreak\ESM_Builder_Game_Wood_Break_Large_3_Organic_Smash_Crash_Crumble_Drop_Splatter_Particle_Hit_Stab_Impact		215964
	453758982	Wormhole Explosion Test 1	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Wormhole Explosion Test 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WormHole\Wormhole Explosion Test 1		529264
	454540404	Wood Thud 3	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\WoodThud\Wood Thud 3_1036C15D.wem		\Actor-Mixer Hierarchy\Default Work Unit\WoodThud\Wood Thud 3		329792
	459571454	Explosion2	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Explosion\Explosion2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Explosion\Explosion2		529264
	489467709	WoodHit4	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\WoodHit\WoodHit4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WoodHit\WoodHit4		172096
	513411101	Explosion1	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Explosion\Explosion1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Explosion\Explosion1		529264
	520749415	AnnouncerFinish	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Announcer\AnnouncerFinish_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Announcer\AnnouncerFinish		176464
	525101497	Wood Thud 5	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\WoodThud\Wood Thud 5_80CD3A19.wem		\Actor-Mixer Hierarchy\Default Work Unit\WoodThud\Wood Thud 5		98636
	548731478	Swing1	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Swing\Swing1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Swing\Swing1		200064
	551914538	Smoke2	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\SmokeCloud\Smoke2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SmokeCloud\Smoke2		352864
	558005612	Smoke3	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\SmokeCloud\Smoke3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SmokeCloud\Smoke3		352864
	568422131	Swing2	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Swing\Swing2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Swing\Swing2		104064
	571112002	WoodHit3	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\WoodHit\WoodHit3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WoodHit\WoodHit3		229440
	595008138	WoodHit1	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\WoodHit\WoodHit1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WoodHit\WoodHit1		186432
	668926591	Cement2	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Character\Footsteps\Cement2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Cement2		137140
	746593466	Cement6	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Character\Footsteps\Cement6_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Cement6		151880
	752847234	Wood Thud 1	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\WoodThud\Wood Thud 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WoodThud\Wood Thud 1		63552
	775028966	PE-PowerUp_BW_38733	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\PE-PowerUp_BW.38733_CCE68E9A.wem		\Actor-Mixer Hierarchy\Default Work Unit\TrashCollect\PE-PowerUp_BW_38733		435264
	777306263	Wood Thud 4	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\WoodThud\Wood Thud 4_81E2876F.wem		\Actor-Mixer Hierarchy\Default Work Unit\WoodThud\Wood Thud 4		88604
	792431716	SPLC-1291_FX_Oneshot_Wood_Bedframe_Collapse	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\WoodBreak\SPLC-1291_FX_Oneshot_Wood_Bedframe_Collapse_6F21EB07.wem		\Actor-Mixer Hierarchy\Default Work Unit\WoodBreak\SPLC-1291_FX_Oneshot_Wood_Bedframe_Collapse		145408
	797186171	AnnouncerOutstanding	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Announcer\AnnouncerOutstanding_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Announcer\AnnouncerOutstanding		220564
	840477855	Wormhole Test1	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Wormhole Test1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WormHole\Wormhole Test1		1058464
	970197400	AnnouncerGreat	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Announcer\AnnouncerGreat_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Announcer\AnnouncerGreat		121340
	1039475092	Cement5	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Character\Footsteps\Cement5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Cement5		147172
	1045306547	AnnouncerSuper	E:\GitKraken\Pompous Trash Jam\Pompous Trash Jam Project\Pompous Trash Jam Unity\Pompous Trash Jam Unity_WwiseProject\.cache\Mac\SFX\Announcer\AnnouncerSuper_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Announcer\AnnouncerSuper		154416

